METHAMPHETAMINE HYDROCHLORIDE	drug
DURADYNE DHC	drug
ARCALYST	drug
TARGINIQ	drug
AMLODIPINE BESYLATE; VALSARTAN	drug
ISTALOL	drug
DURAGESIC-50	drug
OZURDEX	drug
ELIXOMIN	drug
NEOMYCIN AND POLYMYXIN B SULFATES AND BACITRACIN ZINC	drug
SILPHEN	drug
ORTHO EVRA	drug
ZONTIVITY	drug
GATTEX KIT	drug
NIMBEX	drug
NABUMETONE	drug
RADIONUCLIDE-LABELED	drug
MONISTAT 1 COMBINATION PACK	drug
CLENZ-LYTE	drug
AVENTYL HYDROCHLORIDE	drug
NEPHRAMINE 5.4%	drug
GUANIDINE HYDROCHLORIDE	drug
LANOXIN	drug
SEVOFLURANE	drug
ALFENTANIL	drug
MUCOMYST W/ ISOPROTERENOL	drug
PROCHLORPERAZINE EDISYLATE	drug
PERCODAN	drug
NEXAVAR	drug
LIPOSYN II 10%	drug
FML FORTE	drug
VONTROL	drug
CYCLOPHOSPHAMIDE	drug
INVAGESIC FORTE	drug
POTASSIUM CHLORIDE 40MEQ IN DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER	drug
POLYCILLIN-N	drug
LANABIOTIC	drug
ZYDELIG	drug
NULYTELY-FLAVORED	drug
NISOLDIPINE	drug
BROVANA	drug
CIPROFLOXACIN IN DEXTROSE 5%	drug
DIPROLENE AF	drug
PENTAM	drug
KESSO-GESIC	drug
PRANDIMET	drug
SPRIX	drug
VERELAN	drug
CAPITAL AND CODEINE	drug
CLARAVIS	drug
BUSULFEX	drug
NAMENDA	drug
AMINOCAPROIC ACID	drug
SODIUM CHLORIDE 0.9% AND POTASSIUM CHLORIDE 0.15% IN PLASTIC CONTAINER	drug
AMINOSYN II 3.5% W/ ELECTROLYTES IN DEXTROSE 25% W/ CALCIUM IN PLASTIC CONTAINER	drug
ORAP	drug
TIS-U-SOL	drug
BRIAN CARE	drug
NANDROLONE PHENPROPIONATE	drug
SPRX-3	drug
NEURAMATE	drug
TACROLIMUS	drug
ABILIFY	drug
MYORISAN	drug
DEXTROSE 5% AND ELECTROLYTE NO.48 IN PLASTIC CONTAINER	drug
CLAFORAN	drug
PROPANTHELINE BROMIDE	drug
AEROSEB-DEX	drug
ORINASE	drug
PREMARIN	drug
LAMIVUDINE/NEVIRAPINE/ZIDOVUDINE TABLETS	drug
CEPHAPIRIN SODIUM	drug
SULFAIR 10	drug
JANUMET	drug
PHOSLO GELCAPS	drug
CEFEPIME IN PLASTIC CONTAINER	drug
H.P. ACTHAR GEL	drug
CHROMITOPE SODIUM	drug
CAMILA	drug
AMEVIVE	drug
TRAVAMULSION 10%	drug
M.V.I. ADULT	drug
AMIDATE	drug
GENCEPT 10/11-21	drug
ESOMEPRAZOLE MAGNESIUM	drug
LETAIRIS	drug
RAUTENSIN	drug
VINCREX	drug
ISOLYTE E IN DEXTROSE 5% IN PLASTIC CONTAINER	drug
CLINDAMYCIN PALMITATE HYDROCHLORIDE	drug
MOVIPREP	drug
OXANDRIN	drug
OPHTHOCHLOR	drug
NANDROLONE DECANOATE	drug
TRAVASOL 4.25% SULFITE FREE W/ ELECTROLYTES IN DEXTROSE 10% IN PLASTIC CONTAINER	drug
FARESTON	drug
DENAVIR	drug
FLUORESCITE	drug
TECHNETIUM TC-99M MEBROFENIN	drug
HYDERGINE	drug
NORQUEST FE	drug
RAMIPRIL	drug
VIDEX	drug
EPIVIR-HBV	drug
OVIDE	drug
PEPCID PRESERVATIVE FREE IN PLASTIC CONTAINER	drug
VIRILON	drug
ADALAT	drug
HYDROXYPROGESTERONE CAPROATE	drug
NPH ILETIN II	drug
DIANEAL PD-1 W/ DEXTROSE 3.5% IN PLASTIC CONTAINER	drug
FOLLUTEIN	drug
HYDROCORTISONE AND ACETIC ACID	drug
HEPARIN SODIUM 12,500 UNITS IN SODIUM CHLORIDE 0.45% IN PLASTIC CONTAINER	drug
PRIFTIN	drug
SORBITOL-MANNITOL IN PLASTIC CONTAINER	drug
REBETOL	drug
ASMANEX HFA	drug
ALCOHOL 5% IN DEXTROSE 5% IN WATER	drug
GVS	drug
EFIDAC 24 PSEUDOEPHEDRINE HYDROCHLORIDE/BROMPHENIRAMINE MALEATE	drug
TOBRAMYCIN SULFATE	drug
VERAPAMIL HCL	drug
ARGATROBAN IN SODIUM CHLORIDE	drug
CORTISPORIN	drug
IBUPRIN	drug
PLAQUENIL	drug
ENJUVIA	drug
FREAMINE III 8.5% W/ ELECTROLYTES	drug
SOTALOL HYDROCHLORIDE	drug
REOPRO	drug
DICYCLOMINE HYDROCHLORIDE	drug
CARVEDILOL	drug
TZ-3	drug
LAMICTAL XR	drug
ANOQUAN	drug
ADENOCARD	drug
PROPAFENONE HYDROCHLORIDE	drug
APTIVUS	drug
ACETOHEXAMIDE	drug
HEDULIN	drug
MICRO-K LS	drug
OSPHENA	drug
MACUGEN	drug
TRAZODONE HYDROCHLORIDE	drug
ESTARYLLA	drug
LOCORTEN	drug
TENOFOVIR DISOPROXIL FUMARATE	drug
DIONOSIL AQUEOUS	drug
KEPIVANCE	drug
TRAVASOL 8.5% W/ ELECTROLYTES	drug
HISTAFED	drug
PREDAIR	drug
ALMOTRIPTAN MALATE	drug
LITHOBID	drug
FELBATOL	drug
DUONEB	drug
LYSTEDA	drug
CADUET	drug
ORPHENGESIC FORTE	drug
CARAC	drug
HERPLEX	drug
PENICILLIN G POTASSIUM	drug
NORCEPT-E 1/35 28	drug
SUPREP BOWEL PREP KIT	drug
LIDOCAINE HYDROCHLORIDE 0.2% IN DEXTROSE 5%	drug
DOW-ISONIAZID	drug
CELEBREX	drug
KEPPRA	drug
DIMETANE-DX	drug
POTASSIUM CHLORIDE 0.22% IN DEXTROSE 5% AND SODIUM CHLORIDE 0.2% IN PLASTIC CONTAINER	drug
FLAGYL	drug
FREAMINE III 3% W/ ELECTROLYTES	drug
LARIN 1.5/30	drug
METIMYD	drug
VUSION	drug
SYNOVALYTE IN PLASTIC CONTAINER	drug
HEPARIN SODIUM 1,000 UNITS IN DEXTROSE 5% IN PLASTIC CONTAINER	drug
SAVELLA	drug
OXAZEPAM	drug
REZULIN	drug
TOLINASE	drug
LOESTRIN 21 1/20	drug
AZMACORT	drug
E-MYCIN	drug
DIFLUCAN IN SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER	drug
XTANDI	drug
FEMARA	drug
MECLOFENAMATE SODIUM	drug
ATRIDOX	drug
DHC PLUS	drug
POTASSIUM CHLORIDE 40MEQ IN SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER	drug
SELENOMETHIONINE SE 75	drug
VIORELE	drug
CHENODIOL	drug
PLAN B	drug
COUMADIN	drug
OVCON-35	drug
DEMULEN 1/35-21	drug
MAGNESIUM SULFATE	drug
WIGRAINE	drug
ZERIT XR	drug
LORATADINE	drug
LOPERAMIDE HYDROCHLORIDE	drug
METHIMAZOLE	drug
SEMPREX-D	drug
GAMENE	drug
ORAPRED	drug
SUS-PHRINE SULFITE-FREE	drug
COLYTE-FLAVORED	drug
THIOTEPA	drug
ETHINYL ESTRADIOL; NORETHINDRONE ACETATE	drug
METROGEL-VAGINAL	drug
SUCOSTRIN	drug
CATAPRES-TTS-2	drug
VAGISTAT-1	drug
E-Z SCRUB 201	drug
TOBRADEX ST	drug
PAXIL	drug
ALDURAZYME	drug
POTASSIUM CHLORIDE 20MEQ IN DEXTROSE 5% AND LACTATED RINGER'S IN PLASTIC CONTAINER	drug
SIMBRINZA	drug
AMMONIUM CHLORIDE	drug
ERGOSTAT	drug
WYDASE	drug
ATAZANAVIR SULFATE;RITONAVIR;LAMIVUDINE;ZIDOVUDINE	drug
LIPOSYN II 20%	drug
DAYTRANA	drug
ADVICOR	drug
ETHRANE	drug
LOESTRIN 24 FE	drug
ACEBUTOLOL HYDROCHLORIDE	drug
CYMBALTA	drug
NOVANTRONE	drug
VOTRIENT	drug
NOVOLOG	drug
QUINIDINE GLUCONATE	drug
ATRACURIUM BESYLATE	drug
HYDRALAZINE HYDROCHLORIDE W/ HYDROCHLOROTHIAZIDE 25/25	drug
BOTOX	drug
BIOSCRUB	drug
TAXOL	drug
ULTRAM ER	drug
PERTZYE	drug
DUREZOL	drug
VELOSEF '250'	drug
MIRALUMA	drug
AMINOSYN-HBC 7% IN PLASTIC CONTAINER	drug
ORALONE	drug
CANDESARTAN CILEXETIL; HYDROCHLOROTHIAZIDE	drug
ASTAGRAF XL	drug
FLUOXETINE HYDROCHLORIDE	drug
MYCO-TRIACET II	drug
NEXIUM 24HR	drug
AMINOSYN 7% W/ ELECTROLYTES	drug
OLANZAPINE	drug
LEVONORGESTREL AND ETHINYL ESTRADIOL	drug
PRANTAL	drug
PRISMASOL B22GK 4/0 IN PLASTIC CONTAINER	drug
TOBRAMYCIN SULFATE IN SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER	drug
TETRAMED	drug
ORETICYL FORTE	drug
BRETYLIUM TOSYLATE	drug
NORLESTRIN FE 1/50	drug
TRETINOIN	drug
NOVAMINE 11.4%	drug
AXIRON	drug
TORECAN	drug
TOPROL-XL	drug
SERAX	drug
MEPROBAMATE AND ASPIRIN	drug
DESOGESTREL AND ETHINYL ESTRADIOL	drug
LEVLITE	drug
DEXTROSE 10% AND SODIUM CHLORIDE 0.2% IN PLASTIC CONTAINER	drug
ECONAZOLE NITRATE	drug
OXYCET	drug
MYCOBUTIN	drug
TRAVASOL 3.5% W/ ELECTROLYTES	drug
AVIANE-21	drug
NAFAZAIR	drug
IOPAMIDOL-250	drug
MOTOFEN HALF-STRENGTH	drug
BETOPTIC S	drug
QUELICIN PRESERVATIVE FREE	drug
MENRIUM 10-4	drug
AN-DTPA	drug
DESONIDE	drug
CYCLAPEN-W	drug
XENICAL	drug
CHOLESTYRAMINE LIGHT	drug
UROPLUS DS	drug
NESACAINE	drug
ZOVIRAX	drug
IOSAT	drug
INTRALIPID 10%	drug
ATHROMBIN	drug
FLUPHENAZINE DECANOATE	drug
BETAMETHASONE VALERATE	drug
ANTHELIOS 20	drug
BERUBIGEN	drug
ORACEA	drug
DEXONE 0.75	drug
ETHRIL 250	drug
ESTROSTEP 21	drug
LEVAQUIN	drug
HY-PAM ""25""	drug
NORETHINDRONE AND ETHINYL ESTRADIOL	drug
RENORMAX	drug
TEGOPEN	drug
MICROGESTIN 1/20	drug
MINITRAN	drug
PROAIR HFA	drug
SYNAGIS	drug
ATOMOXETINE HYDROCHLORIDE	drug
CHILDREN'S ADVIL COLD	drug
KOROSTATIN	drug
DRONABINOL	drug
CIALIS	drug
RENAMIN W/O ELECTROLYTES	drug
MODRASTANE	drug
SCABENE	drug
MANNITOL 15% IN PLASTIC CONTAINER	drug
METHOTREXATE SODIUM	drug
SITAGLIPTIN PHOSPHATE	drug
BUDESONIDE	drug
RUBRATOPE-57 KIT	drug
CAPITROL	drug
VIOXX	drug
XALATAN	drug
PRIMSOL	drug
AMMONIUM CHLORIDE 2.14%	drug
ALPHACAINE HYDROCHLORIDE W/ EPINEPHRINE	drug
MIDOZALAM HYDROCHLORIDE	drug
LIPITOR	drug
LIDOCAINE HYDROCHLORIDE 5% AND DEXTROSE 7.5%	drug
CLADRIBINE	drug
DUVOID	drug
CLINIMIX E 5/15 SULFITE-FREE W/ ELECT IN DEXTROSE 15% W/ CALCIUM IN PLASTIC CONTAINER	drug
LIDOCAINE HYDROCHLORIDE IN PLASTIC CONTAINER	drug
MANNITOL 15%	drug
CHLORMERODRIN HG 197	drug
DEXAMETHASONE SODIUM PHOSPHATE	drug
OMNIPRED	drug
SODIUM LACTATE IN PLASTIC CONTAINER	drug
DROPERIDOL	drug
LEVEMIR FLEXPEN	drug
8-HOUR BAYER	drug
HYSERPIN	drug
MVC PLUS	drug
MOTRIN IB	drug
EXIDINE	drug
PROPYLTHIOURACIL	drug
STALEVO 200	drug
TRI-NORINYL 28-DAY	drug
LIDOCAINE HYDROCHLORIDE 0.4% IN DEXTROSE 5% IN PLASTIC CONTAINER	drug
BYSTOLIC	drug
RANITIDINE	drug
DOXEPIN HYDROCHLORIDE	drug
POTASSIUM CHLORIDE 0.3% IN DEXTROSE 5% IN PLASTIC CONTAINER	drug
TRIAMCINOLONE	drug
MPI INDIUM DTPA IN 111	drug
NEURACEQ	drug
AVALIDE	drug
ROGAINE	drug
ENFLURANE	drug
MEPIVACAINE HYDROCHLORIDE	drug
OSELTAMIVIR PHOSPHATE	drug
CLOZAPINE	drug
BLEPH-30	drug
LEVOFLOXACIN	drug
DIUPRES-500	drug
FLUVOXAMINE MALEATE	drug
CYCLOCORT	drug
STREPTASE	drug
ALLEGRA-D 12 HOUR ALLERGY AND CONGESTION	drug
SODIUM THIOSULFATE	drug
DELATESTRYL	drug
LOXITANE C	drug
NASALCROM	drug
ORABASE HCA	drug
KOMBIGLYZE XR	drug
EMTRICITABINE; TENOFOVIR DISOPROXIL FUMARATE	drug
LOTEMAX	drug
ISOSULFAN BLUE	drug
BALANCED SALT	drug
NORETHIN 1/50M-28	drug
UROVIST MEGLUMINE DIU/CT	drug
BENDOPA	drug
KENALOG-10	drug
KARBINAL ER	drug
FLUTEX	drug
LEVONORGESTREL	drug
BEXAROTENE	drug
SEDAPAP	drug
HEPARIN SODIUM 5,000 UNITS IN DEXTROSE 5% IN PLASTIC CONTAINER	drug
MUCOMYST	drug
DOBUTAMINE HYDROCHLORIDE IN DEXTROSE 5% IN PLASTIC CONTAINER	drug
NORDITROPIN FLEXPRO	drug
PANTOPRAZOLE SODIUM	drug
AUGMENTIN '400'	drug
NILSTAT	drug
PENTOLAIR	drug
HEPATOLITE	drug
ASENDIN	drug
MEDROXYPROGESTERONE ACETATE	drug
ENLON-PLUS	drug
PREDNISOLONE SODIUM PHOSPHATE	drug
CEFTAZIDIME	drug
EPICORT	drug
SUFENTA PRESERVATIVE FREE	drug
OPCICON ONE-STEP	drug
EPINASTINE HYDROCHLORIDE	drug
VISINE-A	drug
MYCOPHENOLATE MOFETIL HYDROCHLORIDE	drug
ZIPAN-25	drug
SODIUM AMINOSALICYLATE	drug
CRYSELLE	drug
TRAVASOL 5.5% W/ ELECTROLYTES	drug
CROTAN	drug
INCIVEK	drug
MYTREX A	drug
MINOXIDIL	drug
MICONAZOLE 7	drug
REGULAR ILETIN II	drug
WOLFINA	drug
CHIRHOSTIM	drug
CARBOCAINE	drug
INSPRA	drug
ALDORIL 25	drug
BETAMETHASONE ACETATE AND BETAMETHASONE SODIUM PHOSPHATE	drug
SINEMET	drug
HYDROCHLOROTHIAZIDE W/ RESERPINE	drug
POTASSIUM CHLORIDE 0.11% IN DEXTROSE 5% AND SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER	drug
FEXOFENADINE HYDROCHLORIDE HIVES	drug
TICAR	drug
ARALEN	drug
COMPLERA	drug
SULFALAR	drug
DEXTROSE 5% AND SODIUM CHLORIDE 0.225% IN PLASTIC CONTAINER	drug
ORTHO-NOVUM 10/11-28	drug
GIAZO	drug
CILOXAN	drug
REGITINE	drug
DEXTROSE 30% IN PLASTIC CONTAINER	drug
DOLENE	drug
ERYTHRO-STATIN	drug
FOSCARNET SODIUM	drug
FOLVRON	drug
FEMRING	drug
ALVESCO	drug
DEXTROSE 10% AND SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER	drug
IC-GREEN	drug
INFASURF PRESERVATIVE FREE	drug
SCANLUX-300	drug
CLOLAR	drug
GAVISCON	drug
ORINASE DIAGNOSTIC	drug
TIS-U-SOL IN PLASTIC CONTAINER	drug
MUCINEX DM	drug
NYSTATIN AND TRIAMCINOLONE ACETONIDE	drug
RENO-30	drug
LYGEN	drug
ACTONEL WITH CALCIUM	drug
OSMITROL 10% IN WATER IN PLASTIC CONTAINER	drug
HEXA-GERM	drug
FORFIVO XL	drug
VALSARTAN	drug
TIMENTIN	drug
DRICORT	drug
CORTEF	drug
ARALEN PHOSPHATE W/ PRIMAQUINE PHOSPHATE	drug
LIDOCAINE HYDROCHLORIDE PRESERVATIVE FREE IN PLASTIC CONTAINER	drug
MS CONTIN	drug
CLINIMIX E 5/20 SULFITE-FREE W/ ELECT IN 20% DEXTROSE W/ CALCIUM IN PLASTIC CONTAINER	drug
PHOSLYRA	drug
BLEOMYCIN SULFATE	drug
OMNIPAQUE 180	drug
CORTAN	drug
SLO-PHYLLIN	drug
LINCOMYCIN HCL	drug
FOLLISTIM	drug
TRELSTAR	drug
EMSAM	drug
PREDNISOLONE TEBUTATE	drug
PLASMA-LYTE 56 IN PLASTIC CONTAINER	drug
SERPASIL-ESIDRIX #1	drug
PROMETHAZINE W/ DEXTROMETHORPHAN	drug
INDAPAMIDE	drug
MIVACRON IN DEXTROSE 5% IN PLASTIC CONTAINER	drug
FLOXIN	drug
NOVAFED	drug
ACTIN-N	drug
LIDOCAINE HYDROCHLORIDE VISCOUS	drug
POTASSIUM CHLORIDE 0.11% IN DEXTROSE 5% AND SODIUM CHLORIDE 0.45% IN PLASTIC CONTAINER	drug
INPERSOL-LC/LM W/ DEXTROSE 1.5% IN PLASTIC CONTAINER	drug
R-P MYCIN	drug
BENTYL PRESERVATIVE FREE	drug
COMBIPATCH	drug
DARVOCET A500	drug
DESOGESTREL; ETHINYL ESTRADIOL	drug
PROVERA	drug
EFIDAC 24 CHLORPHENIRAMINE MALEATE	drug
CARDIOQUIN	drug
FLUOCINONIDE	drug
ISOPTO CETAPRED	drug
SODIUM PERTECHNETATE TC 99M	drug
PRINCIPEN '500'	drug
OGESTREL 0.5/50-28	drug
MONOBASIC SODIUM PHOSPHATE AND DIBASIC SODIUM PHOSPHATE	drug
VASOCON	drug
CIN-QUIN	drug
AMMONIUM LACTATE	drug
HERCEPTIN	drug
OMEPRAZOLE AND CLARITHROMYCIN AND AMOXICILLIN	drug
TOTECT	drug
AZOLID	drug
FORTESTA	drug
INNOHEP	drug
METROMIDOL	drug
BECONASE AQ	drug
RIMADYL	drug
CATHFLO ACTIVASE	drug
LANTUS	drug
MYALEPT	drug
EPIRUBICIN HYDROCHLORIDE	drug
MIDAZOLAM HYDROCHLORIDE PRESERVATIVE FREE	drug
METAXALONE	drug
HYDRAP-ES	drug
PRISMASOL B22GK 2/2.5 IN PLASTIC CONTAINER	drug
PREDSULFAIR	drug
VALCYTE	drug
MEDROL ACETATE	drug
RIMACTANE	drug
ARTICAINE HYDROCHLORIDE AND EPINEPHRINE BITARTRATE	drug
MYKROX	drug
BETALIN S	drug
POLYMYXIN B SULFATE	drug
SODIUM CHLORIDE IN PLASTIC CONTAINER	drug
ANAFRANIL	drug
MULTIHANCE MULTIPACK	drug
HIPREX	drug
MDP-BRACCO	drug
FIBRICOR	drug
MERETEK UBT KIT	drug
GYNODIOL	drug
INDERAL LA	drug
UREAPHIL	drug
GILOTRIF	drug
NORETHIN 1/35E-21	drug
ANDROID 10	drug
INDERIDE LA 80/50	drug
NUCYNTA	drug
AEROLATE SR	drug
CECLOR	drug
SULF-15	drug
NATRECOR	drug
ZANTAC 300	drug
THYROLAR-0.25	drug
MEXATE-AQ	drug
POLARAMINE	drug
CINNASIL	drug
ISOVUE-300	drug
TALWIN 50	drug
HUMALOG KWIKPEN	drug
INULIN AND SODIUM CHLORIDE	drug
LEVONEST	drug
CORTALONE	drug
VINBLASTINE SULFATE	drug
CIDA-STAT	drug
NATEGLINIDE	drug
THYROLAR-5	drug
TRIGLIDE	drug
CARDIZEM CD	drug
ATRIPLA	drug
OSMITROL 15% IN WATER	drug
VANCOCIN HYDROCHLORIDE IN PLASTIC CONTAINER	drug
TAGAMET HYDROCHLORIDE IN SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER	drug
STRIBILD	drug
ORETON	drug
SOY-DOME	drug
JUNEL FE 1.5/30	drug
ULTRAVIST 300 IN PLASTIC CONTAINER	drug
ANTIVERT	drug
PROTOPIC	drug
DORYX	drug
DIPHENOXYLATE HYDROCHLORIDE W/ ATROPINE SULFATE	drug
METUBINE IODIDE	drug
MODURETIC 5-50	drug
ORTHO-NOVUM 1/50 28	drug
SEPTRA GRAPE	drug
HYDERGINE LC	drug
SUNITINIB MALATE	drug
NEOSAR	drug
KEFUROX	drug
ABILIFY MAINTENA KIT	drug
E-MYCIN E	drug
POTASSIUM CHLORIDE 30MEQ IN DEXTROSE 5% AND SODIUM CHLORIDE 0.45% IN PLASTIC CONTAINER	drug
CHOLOXIN	drug
PRESAMINE	drug
RENOVUE-65	drug
SARISOL	drug
GUANFACINE HYDROCHLORIDE	drug
PENICILLIN-2	drug
RADIOIODINATED SERUM ALBUMIN	drug
ADDERALL XR 30	drug
MEBENDAZOLE	drug
RETET	drug
CHLOROMYXIN	drug
PEPTAVLON	drug
OCUCLEAR	drug
CLINIMIX E 5/25 SULFITE-FREE W/ ELECT IN DEXTROSE 25% W/ CALCIUM IN PLASTIC CONTAINER	drug
LUNGAGGREGATE REAGENT	drug
DEMULEN 1/35-28	drug
TEFLARO	drug
CARDURA	drug
GRANISETRON HYDROCHLORIDE	drug
MEPRON	drug
MILOPHENE	drug
DOXYCYCLINE	drug
MENADIONE	drug
PENECORT	drug
INDO-LEMMON	drug
ATHROMBIN-K	drug
NASACORT	drug
A-HYDROCORT	drug
DICLEGIS	drug
CHLORDIAZEPOXIDE AND AMITRIPTYLINE HYDROCHLORIDE	drug
CHLOROTRIANISENE	drug
ENDURON	drug
FELODIPINE	drug
PENTETATE ZINC TRISODIUM	drug
INDERIDE-40/25	drug
DOLENE AP-65	drug
EMTRICITABINE	drug
TRUVADA	drug
ZERIT	drug
HYDRALAZINE HYDROCHLORIDE, HYDROCHLOROTHIAZIDE AND RESERPINE	drug
AYGESTIN	drug
TRAVASOL 4.25% SULFITE FREE W/ ELECTROLYTES IN DEXTROSE 25% IN PLASTIC CONTAINER	drug
AMINOSYN 4.25% W/ DEXTROSE 25% IN PLASTIC CONTAINER	drug
POVAN	drug
JADELLE	drug
PARADIONE	drug
PEPCID COMPLETE	drug
DURICEF	drug
EMBOLEX	drug
ACTIGALL	drug
DOLOBID	drug
MAVIK	drug
RANICLOR	drug
SEMILENTE	drug
KLOTRIX	drug
POTASSIUM CHLORIDE 0.3% IN SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINER	drug
CHLOROTHIAZIDE	drug
SULLA	drug
NORCET	drug
NEFAZODONE HYDROCHLORIDE	drug
RABEPRAZOLE SODIUM	drug
ARSENIC TRIOXIDE	drug
PERGONAL	drug
DUTASTERIDE AND TAMSULOSIN HYDROCHLORIDE	drug
LIPO-HEPIN	drug
NEMBUTAL SODIUM	drug
NEOSPORIN	drug
ADDERALL 7.5	drug
POTASSIUM CHLORIDE 0.15% IN DEXTROSE 5% AND SODIUM CHLORIDE 0.45% IN PLASTIC CONTAINER	drug
CUPRIMINE	drug
CARBAMAZEPINE	drug
NAPHAZOLINE HYDROCHLORIDE	drug
ORFADIN	drug
BACTROBAN	drug
MEFLOQUINE HYDROCHLORIDE	drug
FLORINEF	drug
VASOCON-A	drug
NITROLINGUAL	drug
PRED FORTE	drug
BECONASE	drug
TRAVASOL 2.75% SULFITE FREE W/ ELECTROLYTES IN DEXTROSE 25% IN PLASTIC CONTAINER	drug
METROGEL	drug
LANSOPRAZOLE	drug
CITANEST PLAIN DENTAL	drug
PIPERACILLIN AND TAZOBACTAM	drug
APRACLONIDINE HYDROCHLORIDE	drug
MACROBID	drug
SOLARAZE	drug
VERTAVIS	drug
TECHNELITE	drug
DYNA-HEX	drug
VELPHORO	drug
CHLORAPREP SINGLE SWABSTICK	drug
MEPROSPAN	drug
POTASSIUM CHLORIDE 0.11% IN DEXTROSE 3.3% AND SODIUM CHLORIDE 0.3% IN PLASTIC CONTAINER	drug
HYDROXOCOBALAMIN	drug
ZOLPIMIST	drug
ROCEPHIN W/ DEXTROSE IN PLASTIC CONTAINER	drug
